Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,category
0.08,1,64.0,1107.2111336080482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,93508,70,1514,935.08,582.5613537723652,935.08,0.0009054398536682,100,339377.73090909084,DDOS-ICMP_FRAGMENTATION,DDoS
10.4,17,93.6,42.62213853325028,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.2,0.1,0.0,0.8,0.8,1141,60,230,114.1,50.68957815304181,114.1,0.0247627973556518,10,2569.4333333333334,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,6813.359324236517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000146780014038,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
24.0,6,163.7,150.83192485561605,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,820,60,191,82.0,40.52708285140252,82.0,0.0071082115173339,10,1642.4444444444443,BENIGN,Benign
20.0,6,64.0,21682.7129859388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.611968994140625e-05,100,0.0,DOS-SYN_FLOOD,DoS
8.24,17,63.88,8380.060338454776,0.01,0.0,0.0,0.01,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,54936,90,554,549.36,46.40000000000006,549.36,0.0001200604438781,100,2152.960000000005,MIRAI-UDPPLAIN,Mirai
0.0,47,64.0,12304.341703825394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,8.143186569213867e-05,100,0.0,MIRAI-GREETH_FLOOD,Mirai
7.92,17,65.91,33033.81901236512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6038,60,98,60.38,3.799999999999996,60.38,3.164052963256836e-05,100,14.43999999999997,DDOS-UDP_FLOOD,DDoS
7.28,17,59.52,284.0489688225689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.09,0.0,0.0,0.91,0.91,50238,60,554,502.38,148.60256669480117,502.38,0.0035205197334289,100,22082.72282828283,MIRAI-UDPPLAIN,Mirai
8.0,17,64.0,14938.57605869573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,6.695032119750977e-05,100,0.0,MIRAI-UDPPLAIN,Mirai
29.6,6,216.3,130.7394315709414,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,824,66,230,82.4,51.86135362676141,82.4,0.0080399990081787,10,2689.599999999999,BENIGN,Benign
25.6,6,91.1,61.721150690817694,0.1,0.1,0.0,0.2,0.7,0.0,0.0,7,1,1,0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,958,66,262,95.8,60.09954704950408,95.8,0.0184345006942749,10,3611.955555555555,BENIGN,Benign
24.8,6,92.4,322.62387889789704,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2623,66,1500,262.3,441.9469676581368,262.3,0.005479097366333,10,195317.1222222222,MITM-ARPSPOOFING,Spoofing
10.4,17,70.4,111.76316666000508,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,2908,60,866,290.8,311.8225278726489,290.8,0.0100106000900268,10,97233.28888888888,DNS_SPOOFING,Spoofing
7.92,17,63.36,3488.2187588363468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54906,60,554,549.06,49.3999999999999,549.06,0.0002866888046264,100,2440.35999999999,MIRAI-UDPPLAIN,Mirai
20.0,6,64.0,31408.596675153512,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1838417053222654e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
20.0,6,64.0,28185.632685975404,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.54909896850586e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
8.0,17,64.0,17652.051681326542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.666017532348633e-05,100,0.0,DOS-UDP_FLOOD,DoS
22.8,6,69.3,989.9931550499208,0.0,0.7,0.3,0.0,0.3,0.0,0.0,3,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0010102033615112,10,0.0,RECON-HOSTDISCOVERY,Recon
20.0,6,64.0,17707.945621886345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.916118621826172e-05,100,0.0,DOS-SYN_FLOOD,DoS
20.0,6,64.0,39621.235594181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.523899078369141e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
20.0,6,64.0,17088.22163373396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.89299201965332e-05,100,0.0,DDOS-TCP_FLOOD,DDoS
28.8,6,156.1,141.8460976550082,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,654,60,66,65.4,1.8973665961010275,65.4,0.0074991941452026,10,3.6,BENIGN,Benign
19.48,6,64.63,10551.708176100628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.01,0.0,0.02,0.0,0.0,0.98,0.98,6289,60,349,62.89,28.900000000000045,62.89,9.478092193603516e-05,100,835.2100000000025,DOS-TCP_FLOOD,DoS
0.0,47,63.8,8054.661724886218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.98,0.98,57148,60,592,571.48,101.1056533103522,571.48,0.0001247310638427,100,10222.353131313132,MIRAI-GREETH_FLOOD,Mirai
27.2,6,82.3,79.10452771758298,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.0,0.0,1.0,1.0,12776,66,4410,1277.6,1452.1936816034176,1277.6,0.017556095123291,10,2108866.4888888886,BENIGN,Benign
20.0,6,64.0,30395.709834045945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.289937973022461e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
20.4,6,65.16,39730.07483186512,0.0,0.02,0.0,0.0,0.02,0.0,0.0,2,2,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6028,60,74,60.28,1.9698741179080528,60.28,2.516984939575195e-05,100,3.880404040404031,DOS-TCP_FLOOD,DoS
32.0,6,231.0,1626.8342254285935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0006699800491333,10,0.0,BENIGN,Benign
19.88,6,65.91,8752.721202003338,0.0,0.73,0.26,0.0,0.0,0.0,0.0,0,73,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6154,60,214,61.54,15.399999999999968,61.54,0.0001142501831054,100,237.159999999999,DOS-SYN_FLOOD,DoS
19.8,6,63.36,13890.723629740023,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,7.200002670288086e-05,100,0.0,DDOS-SYN_FLOOD,DDoS
20.0,6,64.0,3012.132397825447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0003320002555847,100,0.0,DOS-TCP_FLOOD,DoS
0.0,1,64.0,12813.686493752482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.826089859008789e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.0,6,64.0,55679.065445373686,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7960071563720703e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
32.0,6,232.0,1056.2868943285987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0009468078613281,10,0.0,BENIGN,Benign
20.0,6,64.0,11954.692888698874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.364915847778321e-05,100,0.0,DOS-SYN_FLOOD,DoS
19.2,6,41.7,192.54499965570272,0.0,0.5,0.2,0.0,0.3,0.0,0.0,3,5,0,2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,606,60,66,60.6,1.8973665961010275,60.6,0.0061252832412719,10,3.6,RECON-HOSTDISCOVERY,Recon
7.92,17,63.36,48127.412507171546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.0778179168701173e-05,100,0.0,DDOS-UDP_FLOOD,DDoS
20.0,6,64.0,9525.581395348838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.00010498046875,100,0.0,DDOS-TCP_FLOOD,DDoS
23.68,6,72.35,4401.805092038705,0.0,0.91,0.0,0.03,0.97,0.0,0.0,97,91,0,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,12085,60,1514,120.85,283.34796308041143,120.85,0.0002271795272827,100,80286.0681818182,DOS-SYN_FLOOD,DoS
20.0,6,64.0,24875.77249273471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.020929336547852e-05,100,0.0,DOS-SYN_FLOOD,DoS
30.8,6,176.6,315.8171194506355,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,717,66,123,71.7,18.024982662959765,71.7,0.0081215858459472,10,324.90000000000015,MITM-ARPSPOOFING,Spoofing
20.64,6,64.0,9284.157867941653,0.0,0.71,0.27,0.01,0.17,0.0,0.0,17,71,0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,12998,60,788,129.98,87.33101778100762,129.98,0.0001077103614807,100,7626.70666666667,DDOS-SYN_FLOOD,DDoS
20.24,6,64.0,21158.775160167483,0.01,0.98,0.0,0.0,0.02,0.0,0.0,2,98,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6012,60,66,60.12,0.8442317648177375,60.12,4.726171493530273e-05,100,0.7127272727272717,DDOS-SYN_FLOOD,DDoS
29.6,6,130.3,774.4140617787707,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,692,66,98,69.2,10.119288512538814,69.2,0.0013334035873413,10,102.4,MITM-ARPSPOOFING,Spoofing
8.0,17,64.0,51306.47094801223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.95002555847168e-05,100,0.0,DDOS-UDP_FLOOD,DDoS
20.0,6,64.0,80443.11469121596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.2431144714355467e-05,100,0.0,DOS-SYN_FLOOD,DoS
22.0,6,107.7,58.19190838699115,0.1,0.1,0.0,0.4,0.6,0.0,0.0,6,1,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,2709,60,1101,270.9,347.7487758585372,270.9,0.0171846151351928,10,120929.2111111111,RECON-OSSCAN,Recon
19.72,6,64.54,4076.810326393344,0.01,0.97,0.0,0.0,0.01,0.0,0.0,1,97,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,6006,60,66,60.06,0.5999999999999991,60.06,0.0002455401420593,100,0.3599999999999989,DDOS-SYN_FLOOD,DDoS
8.0,17,64.0,3876.5795408333024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6018,60,78,60.18,1.7999999999999992,60.18,0.0002579689025878,100,3.239999999999997,DDOS-UDP_FLOOD,DDoS
20.0,6,64.0,27861.72445861565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.623008728027344e-05,100,0.0,DDOS-TCP_FLOOD,DDoS
0.0,1,64.0,134046.1489293704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.469654083251953e-06,100,0.0,DDOS-ICMP_FLOOD,DDoS
12.8,17,87.9,435.04864640597447,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1704,66,377,170.4,137.54692128708498,170.4,0.0022985935211181,10,18919.15555555556,MITM-ARPSPOOFING,Spoofing
0.08,47,65.91,4172.191385656023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,1.0,58710,102,592,587.1,49.000000000000014,587.1,0.0002396917343139,100,2401.0000000000014,MIRAI-GREETH_FLOOD,Mirai
4.8,17,114.4,40.79320201480859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.8,0.8,1506,60,230,150.6,72.75407586902301,150.6,0.0419090032577514,10,5293.155555555556,BENIGN,Benign
28.0,6,81.3,40.57882062926475,0.0,0.2,0.0,0.3,0.7,0.0,0.0,7,2,0,0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1088,60,214,108.8,55.82671602577231,108.8,0.033195686340332,10,3116.6222222222223,BENIGN,Benign
8.0,17,64.0,27900.645247123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5851001739501954e-05,100,0.0,DOS-UDP_FLOOD,DoS
32.0,6,64.0,2547.096617477379,0.2,0.0,0.0,0.1,1.0,0.0,0.0,10,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3916,66,3322,391.6,1029.6376061508242,391.6,0.0003928184509277,10,1060153.5999999996,RECON-PORTSCAN,Recon
8.0,17,64.0,29036.37244721357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.444910049438477e-05,100,0.0,DDOS-UDP_FLOOD,DDoS
0.0,1,64.0,35137.00259696741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8469562530517577e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.0,6,64.0,9633.883822955187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001038002967834,100,0.0,DOS-TCP_FLOOD,DoS
7.92,17,65.91,30240.11535688536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0000000000000016,60.1,3.30805778503418e-05,100,1.000000000000003,DOS-UDP_FLOOD,DoS
0.96,1,63.67,33524.93006154584,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.97,0.0,1.0,1.0,10362,60,1514,103.62,249.28336802875083,103.62,3.119945526123047e-05,100,62142.19757575763,DDOS-ICMP_FLOOD,DDoS
21.2,6,73.4,728.8610850450075,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3534,54,1500,353.4,605.1475853046097,353.4,0.0014037132263183,10,366203.5999999999,MITM-ARPSPOOFING,Spoofing
32.0,6,61.9,1599.5362672565022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,4410,1224.4,1906.3805845982936,1224.4,0.0006253004074096,10,3634286.9333333327,MITM-ARPSPOOFING,Spoofing
8.72,17,64.0,3444.7023266891697,0.0,0.0,0.0,0.02,0.03,0.0,0.0,3,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,59800,66,5255,598.0,473.3174773272527,598.0,0.0002914309501647,100,224029.43434343435,MIRAI-UDPPLAIN,Mirai
21.2,6,86.6,147.33140137344785,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,878,60,176,87.8,44.63630809105968,87.8,0.0072996139526367,10,1992.4000000000003,BENIGN,Benign
6.64,17,93.92,4312.022206230081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.01,0.16,0.0,0.99,0.99,6160,60,70,61.6,3.684529491774706,61.6,0.0002319288253784,100,13.575757575757578,DDOS-UDP_FLOOD,DDoS
8.0,17,64.0,6249.987334038654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001600503921508,100,0.0,MIRAI-UDPPLAIN,Mirai
15.6,6,156.9,57.90422336101785,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1805,60,358,180.5,133.11920305584098,180.5,0.0208011865615844,10,17720.722222222223,RECON-HOSTDISCOVERY,Recon
20.0,6,64.0,43937.816886654095,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.276897430419922e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
20.0,6,64.0,31027.5484539133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.222942352294922e-05,100,0.0,DOS-TCP_FLOOD,DoS
0.0,1,64.0,31270.43912622083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.198862075805664e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
8.0,17,64.0,12898.40703610308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,7.886886596679688e-05,100,0.0,MIRAI-UDPPLAIN,Mirai
11.6,17,97.7,77.75797406401497,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,839,60,230,83.9,54.96756619437805,83.9,0.0156579971313476,10,3021.433333333333,BENIGN,Benign
8.0,17,64.0,5110.081750508656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.000195710659027,100,0.0,MIRAI-UDPPLAIN,Mirai
28.8,6,180.4,75.79318669721786,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,782,66,156,78.2,29.127306775601483,78.2,0.0131938934326171,10,848.4000000000001,BENIGN,Benign
8.6,17,64.0,24120.443958824544,0.0,0.01,0.0,0.01,0.02,0.0,0.0,2,1,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,6529,60,571,65.29,51.1135189375748,65.29,4.14586067199707e-05,100,2612.5918181818183,DOS-UDP_FLOOD,DoS
20.0,6,64.0,43745.3483521068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2959709167480468e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
19.8,6,63.36,38241.283734500365,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.6149749755859377e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
