pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
9315140,1528082862.410233,e s,tcp,192.168.100.148,37531.0,192.168.100.5,80.0,6,924,REQ,1528082918.920948,61157,56.510715,0.987143,1.974286,,,4.935716,0.0,4.935716,,,,,6,0,924,0,0.088479,0.088479,0.0,1,DDoS/DoS,TCP
34967370,1528095724.273102,e g,tcp,192.168.100.147,36876,192.168.100.3,80,6,548,RST,1528095738.523155,110898,14.250053,2.393645,2.210603,,,4.787289,0.183041,4.604248,,,,,4,2,428,120,0.350876,0.210526,0.103672,1,DDoS/DoS,TCP
133504,1526355475.636847,e,tcp,192.168.100.148,64863,192.168.100.7,1048,2,120,RST,1526355475.637519,8981,0.000672,0.000672,0.0,,,0.000672,0.000672,0.000672,,,,,1,1,60,60,1488.095215,0.0,0.0,1,Reconnaissance,Service_Scan
1683269,1526963113.306358,e,udp,192.168.100.7,52017,192.168.159.152,53,2,176,INT,1526963118.355503,37352,5.049145,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198053,0.198053,0.0,0,Normal,Normal
9523110,1528082921.874263,e s,tcp,192.168.100.149,5284.0,192.168.100.7,80.0,5,770,REQ,1528082981.753331,6963,59.879066,0.0,0.0,,,0.0,0.0,0.0,,,,,5,0,770,0,0.066801,0.066801,0.0,1,DDoS/DoS,TCP
81002,1526351425.36437,e,arp,192.168.100.1,,192.168.100.27,,2,120,CON,1526351425.364706,17095,0.000336,0.000336,0.0,,,0.000336,0.000336,0.000336,,,,,1,1,60,60,2976.19043,0.0,0.0,0,Normal,Normal
1828939,1529381168.754559,e,tcp,192.168.100.149,46737,192.168.100.6,445,10,4875,RST,1529381168.794783,648,0.040224,0.040224,0.0,,,0.040224,0.040224,0.040224,,,,,6,4,4609,266,223.747009,124.303894,74.582336,1,Theft,Keylogging
7747312,1528082566.786302,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,2606,156360,INT,1528082627.423876,245,60.637573,4.638059,1.208786,,,60.294762,0.4508,4.998896,,,,,2606,0,156360,0,42.960163,42.960163,0.0,0,Normal,Normal
4633,1526344371.443042,e,icmp,192.168.100.3,0x0303,192.168.100.148,0x768b,1,70,URP,1526344371.443042,4646,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,70,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
9714213,1528082936.790552,e,tcp,192.168.100.150,9888.0,192.168.100.6,80.0,5,582,RST,1528082974.564611,198066,37.774059,0.027382,0.019746,,,0.082145,0.0,0.045819,,,,,3,2,462,120,0.105893,0.052997,0.055845,1,DDoS/DoS,TCP
34869362,1528095721.947442,e g,tcp,192.168.100.148,5469,192.168.100.3,80,6,548,RST,1528095731.730501,12890,9.783059,0.061409,0.049008,,,0.122818,0.012401,0.110417,,,,,4,2,428,120,0.511088,0.306653,0.102218,1,DDoS/DoS,TCP
796053,1526905831.115137,e,tcp,192.168.100.149,8983,192.168.100.3,6453,2,120,RST,1526905831.115198,2561,6.1e-05,6.1e-05,0.0,,,6.1e-05,6.1e-05,6.1e-05,,,,,1,1,60,60,16393.443359,0.0,0.0,1,Reconnaissance,Service_Scan
252620,1526880845.443519,e,tcp,192.168.100.150,56304,192.168.100.3,27944,2,120,RST,1526880845.476296,95912,0.032777,0.032777,0.0,,,0.032777,0.032777,0.032777,,,,,1,1,60,60,30.509199,0.0,0.0,1,Reconnaissance,Service_Scan
686670,1526898852.957763,e,tcp,192.168.100.149,40081,192.168.100.3,62588,2,120,RST,1526898853.006203,187354,0.04844,0.04844,0.0,,,0.04844,0.04844,0.04844,,,,,1,1,60,60,20.644096,0.0,0.0,1,Reconnaissance,Service_Scan
9452570,1528082873.064158,e s,tcp,192.168.100.150,54179.0,192.168.100.6,80.0,4,522,RST,1528082909.416023,198587,36.351864,0.015781,0.022318,,,0.047344,0.0,0.047344,,,,,3,1,462,60,0.082527,0.055018,0.0,1,DDoS/DoS,TCP
132834,1526355475.605975,e,tcp,192.168.100.148,64863,192.168.100.7,3017,2,120,RST,1526355475.606065,8311,9e-05,9e-05,0.0,,,9e-05,9e-05,9e-05,,,,,1,1,60,60,11111.111328,0.0,0.0,1,Reconnaissance,Service_Scan
757584,1526898860.473426,e,tcp,192.168.100.148,57184,192.168.100.3,47465,2,120,RST,1526898860.509967,258269,0.036541,0.036541,0.0,,,0.036541,0.036541,0.036541,,,,,1,1,60,60,27.36652,0.0,0.0,1,Reconnaissance,Service_Scan
120440,1526354503.182211,eU,udp,192.168.100.149,54897,192.168.100.7,18994,1,60,INT,1526354503.182292,18065,8.1e-05,8.1e-05,0.0,,,8.1e-05,8.1e-05,8.1e-05,,,,,1,0,60,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
9221899,1528082816.45184,e s,tcp,192.168.100.148,27449.0,192.168.100.5,80.0,3,462,REQ,1528082856.78569,230077,40.333851,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.049586,0.049586,0.0,1,DDoS/DoS,TCP
810936,1526948124.781367,e,tcp,192.168.100.149,40876,192.168.100.3,5987,2,120,RST,1526948124.78158,7993,0.000213,0.000213,0.0,,,0.000213,0.000213,0.000213,,,,,1,1,60,60,4694.835449,0.0,0.0,1,Reconnaissance,Service_Scan
466304,1526889034.532008,e,tcp,192.168.100.148,9957.0,192.168.100.3,7666.0,2,120,RST,1526889034.532063,408,5.5e-05,5.5e-05,0.0,,,5.5e-05,5.5e-05,5.5e-05,,,,,1,1,60,60,18181.818359,0.0,0.0,1,Reconnaissance,Service_Scan
9249845,1528082822.123484,e g,tcp,192.168.100.147,62643.0,192.168.100.3,80.0,6,548,RST,1528082849.877694,258023,27.75421,0.158666,0.00013,,,0.317333,0.158546,0.158787,,,,,4,2,428,120,0.180153,0.108092,0.036031,1,DDoS/DoS,TCP
1829972,1529284204.309808,e,tcp,192.168.100.150,36708,192.168.100.3,22,32,5538,FIN,1529284207.513509,43,3.203701,3.203701,0.0,,,3.203701,3.203701,3.203701,,,,,14,18,1802,3736,9.676309,4.057807,5.306363,1,Theft,Data_Exfiltration
9331855,1528082863.36731,e s,tcp,192.168.100.148,40608.0,192.168.100.5,80.0,6,924,REQ,1528082919.29401,77872,55.926701,0.989863,1.979725,,,4.949313,0.0,4.949313,,,,,6,0,924,0,0.089403,0.089403,0.0,1,DDoS/DoS,TCP
34911754,1528095722.786286,e,tcp,192.168.100.150,10449,192.168.100.3,80,4,428,RST,1528095734.586723,55282,11.800437,0.051655,0.051655,,,0.10331,0.0,0.10331,,,,,3,1,368,60,0.254228,0.169485,0.0,1,DDoS/DoS,TCP
244197,1526880844.961839,e,tcp,192.168.100.150,56304,192.168.100.3,10083,2,120,RST,1526880844.983398,87489,0.021559,0.021559,0.0,,,0.021559,0.021559,0.021559,,,,,1,1,60,60,46.384342,0.0,0.0,1,Reconnaissance,Service_Scan
9874920,1528082988.025689,e s,tcp,192.168.100.148,47081.0,192.168.100.5,80.0,4,616,REQ,1528083031.111976,96612,43.086288,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.069628,0.069628,0.0,1,DDoS/DoS,TCP
995678,1526949252.194255,e,tcp,192.168.100.150,49731,192.168.100.3,61080,2,120,RST,1526949252.261769,176085,0.067514,0.067514,0.0,,,0.067514,0.067514,0.067514,,,,,1,1,60,60,14.811742,0.0,0.0,1,Reconnaissance,Service_Scan
34963812,1528095724.149661,e,tcp,192.168.100.150,22989,192.168.100.3,80,1,154,REQ,1528095724.149661,107340,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS/DoS,TCP
233085,1526880844.273506,e,tcp,192.168.100.150,56304,192.168.100.3,5526,2,120,RST,1526880844.274912,76377,0.001406,0.001406,0.0,,,0.001406,0.001406,0.001406,,,,,1,1,60,60,711.237549,0.0,0.0,1,Reconnaissance,Service_Scan
257205,1526880845.707006,e,tcp,192.168.100.150,56304,192.168.100.3,50882,2,120,RST,1526880845.740859,100497,0.033853,0.033853,0.0,,,0.033853,0.033853,0.033853,,,,,1,1,60,60,29.53948,0.0,0.0,1,Reconnaissance,Service_Scan
640420,1526898848.571494,e,tcp,192.168.100.149,40081,192.168.100.3,54477,2,120,RST,1526898848.624882,141104,0.053388,0.053388,0.0,,,0.053388,0.053388,0.053388,,,,,1,1,60,60,18.730801,0.0,0.0,1,Reconnaissance,Service_Scan
20732153,1528085701.353724,e,udp,192.168.100.7,365,192.168.100.3,565,1588,95280,INT,1528085740.758593,1873,39.404869,4.902871,0.211199,,,39.222965,4.344277,4.996308,,,,,1588,0,95280,0,40.274212,40.274212,0.0,0,Normal,Normal
949872,1526949248.12061,e,tcp,192.168.100.149,41607.0,192.168.100.3,16815.0,2,120,RST,1526949248.157201,130278,0.036591,0.036591,0.0,,,0.036591,0.036591,0.036591,,,,,1,1,60,60,27.329124,0.0,0.0,1,Reconnaissance,Service_Scan
938521,1526949247.284871,e,tcp,192.168.100.147,47422.0,192.168.100.3,63886.0,2,120,RST,1526949247.312994,118927,0.028123,0.028123,0.0,,,0.028123,0.028123,0.028123,,,,,1,1,60,60,35.558083,0.0,0.0,1,Reconnaissance,Service_Scan
1665822,1526962922.53003,e,udp,192.168.100.147,41220,8.8.8.8,53,2,203,CON,1526962922.537993,19729,0.007963,0.007963,0.0,,,0.007963,0.007963,0.007963,,,,,1,1,64,139,125.580811,0.0,0.0,0,Normal,Normal
94395,1526351822.180647,e,udp,192.168.100.3,45054,205.251.195.59,53,2,468,CON,1526351822.474337,3783,0.29369,0.29369,0.0,,,0.29369,0.29369,0.29369,,,,,1,1,91,377,3.404951,0.0,0.0,0,Normal,Normal
9221810,1528082816.446818,e s,tcp,192.168.100.149,37389.0,192.168.100.7,80.0,6,924,REQ,1528082857.246911,229988,40.800095,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,924,0,0.122549,0.122549,0.0,1,DDoS/DoS,TCP
71862,1526350339.601044,e,tcp,192.168.100.147,64482,192.168.100.5,32779,2,120,RST,1526350339.601739,7549,0.000695,0.000695,0.0,,,0.000695,0.000695,0.000695,,,,,1,1,60,60,1438.848877,0.0,0.0,1,Reconnaissance,Service_Scan
9599299,1528082926.320343,e s,tcp,192.168.100.149,19083.0,192.168.100.7,80.0,4,616,REQ,1528082970.725954,83152,44.405609,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.067559,0.067559,0.0,1,DDoS/DoS,TCP
1829614,1529381623.69453,e,tcp,192.168.100.149,39898,192.168.100.3,22,31,5472,FIN,1529381626.104914,555,2.410384,2.410384,0.0,,,2.410384,2.410384,2.410384,,,,,15,16,1868,3604,12.44615,5.808203,6.223075,1,Theft,Keylogging
464475,1526888582.491232,e,udp,192.168.100.3,15531.0,202.12.27.33,53.0,2,1301,CON,1526888582.653853,5824,0.162621,0.162621,0.0,,,0.162621,0.162621,0.162621,,,,,1,1,85,1216,6.149267,0.0,0.0,0,Normal,Normal
505895,1526898841.18395,e,tcp,192.168.100.147,65233,192.168.100.3,45897,2,120,RST,1526898841.184129,6577,0.000179,0.000179,0.0,,,0.000179,0.000179,0.000179,,,,,1,1,60,60,5586.592285,0.0,0.0,1,Reconnaissance,Service_Scan
788235,1526902604.722865,e,tcp,192.168.100.147,4349,192.168.100.3,3236,2,120,RST,1526902604.722899,3472,3.4e-05,3.4e-05,0.0,,,3.4e-05,3.4e-05,3.4e-05,,,,,1,1,60,60,29411.763672,0.0,0.0,1,Reconnaissance,Service_Scan
37539059,1528096011.573062,e,tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,16,8866,CON,1528096034.253765,60999,22.680702,1.419374,1.436728,,,5.677497,0.007296,3.221594,,,,,8,8,8338,528,0.661355,0.308632,0.308632,0,Normal,Normal
48207565,1528097133.106061,e *,tcp,192.168.100.3,80.0,192.168.100.55,8080.0,11108,10823168,CON,1528097203.163609,79,70.057549,4.945174,0.11743,,,69.23243,4.554752,4.998941,,,,,5554,5554,5237044,5586124,158.541092,79.263405,79.263405,0,Normal,Normal
34919448,1528095722.949462,e g,tcp,192.168.100.147,24883,192.168.100.3,80,6,548,RST,1528095737.645525,62976,14.696063,2.452588,2.332654,,,4.905175,0.119933,4.785242,,,,,4,2,428,120,0.340227,0.204136,0.1009,1,DDoS/DoS,TCP
637672,1526898848.337117,e,tcp,192.168.100.148,57184,192.168.100.3,11810,2,120,RST,1526898848.374858,138355,0.037741,0.037741,0.0,,,0.037741,0.037741,0.037741,,,,,1,1,60,60,26.496382,0.0,0.0,1,Reconnaissance,Service_Scan
9930776,1528082992.603264,e s,tcp,192.168.100.148,61334.0,192.168.100.5,80.0,5,676,RST,1528083035.829376,152468,43.226112,1.239591,2.147035,,,4.958365,0.0,4.958365,,,,,4,1,616,60,0.092537,0.069402,0.0,1,DDoS/DoS,TCP
289753,1526880847.984981,e,tcp,192.168.100.150,56304,192.168.100.3,58857,2,120,RST,1526880848.016412,133045,0.031431,0.031431,0.0,,,0.031431,0.031431,0.031431,,,,,1,1,60,60,31.815723,0.0,0.0,1,Reconnaissance,Service_Scan
44291839,1528096713.510579,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,1335,948380,CON,1528096741.320514,519,27.809935,4.619489,0.816352,,,27.716932,2.794073,4.985578,,,,,1335,0,948380,0,47.968468,47.968468,0.0,0,Normal,Normal
157159,1526880841.732842,e,tcp,192.168.100.148,40850,192.168.100.3,52104,2,120,RST,1526880841.732843,482,1e-06,1e-06,0.0,,,1e-06,1e-06,1e-06,,,,,1,1,60,60,1000000.0,0.0,0.0,1,Reconnaissance,Service_Scan
34836758,1528102864.41509,e,udp,192.168.100.46,3456,192.168.100.5,80,244974,238314625,CON,1528105801.197637,2,2936.782471,4.964081,0.299507,,,1528.93689,0.422675,4.999998,,,,,122488,122486,116384483,121930142,83.415436,41.70789,41.707211,0,Normal,Normal
9289280,1528082860.942129,e s,tcp,192.168.100.149,41234.0,192.168.100.7,80.0,4,616,REQ,1528082916.106911,35297,55.164783,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.054383,0.054383,0.0,1,DDoS/DoS,TCP
828871,1526949242.773061,e,tcp,192.168.100.147,47422,192.168.100.3,27119,2,120,RST,1526949242.773208,9277,0.000147,0.000147,0.0,,,0.000147,0.000147,0.000147,,,,,1,1,60,60,6802.721191,0.0,0.0,1,Reconnaissance,Service_Scan
66988450,1528100491.069813,e,arp,192.168.100.1,,192.168.100.148,,2,120,CON,1528100491.116912,262168,0.047099,0.047099,0.0,,,0.047099,0.047099,0.047099,,,,,1,1,60,60,21.231873,0.0,0.0,0,Normal,Normal
596234,1526898845.44996,e,tcp,192.168.100.148,57184,192.168.100.3,28515,2,120,RST,1526898845.468513,96916,0.018553,0.018553,0.0,,,0.018553,0.018553,0.018553,,,,,1,1,60,60,53.899639,0.0,0.0,1,Reconnaissance,Service_Scan
126435,1526355291.975097,e,icmp,192.168.100.7,0x0303,192.168.100.148,0x7417,1,70,URP,1526355291.975097,1836,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,70,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
30127983,1528086840.079194,e,udp,192.168.100.46,3456,192.168.100.5,80,5607,5456204,CON,1528086875.139455,1284,35.060261,4.372466,1.638731,,,34.979729,0.036792,4.994589,,,,,2804,2803,2664165,2792039,159.896133,79.948067,79.91954,0,Normal,Normal
34905698,1528095722.669349,e s,tcp,192.168.100.150,8943,192.168.100.3,80,4,428,RST,1528095734.666997,49226,11.997648,0.081966,0.081966,,,0.163933,0.0,0.163933,,,,,3,1,368,60,0.250049,0.166699,0.0,1,DDoS/DoS,TCP
278345,1526880847.101684,e,tcp,192.168.100.147,59460,192.168.100.3,38902,2,120,RST,1526880847.147929,121637,0.046245,0.046245,0.0,,,0.046245,0.046245,0.046245,,,,,1,1,60,60,21.623959,0.0,0.0,1,Reconnaissance,Service_Scan
705955,1526898855.122093,e,tcp,192.168.100.149,40081,192.168.100.3,36974,2,120,RST,1526898855.174188,206640,0.052095,0.052095,0.0,,,0.052095,0.052095,0.052095,,,,,1,1,60,60,19.1957,0.0,0.0,1,Reconnaissance,Service_Scan
285118,1526880847.626294,e,tcp,192.168.100.148,40850,192.168.100.3,31120,2,120,RST,1526880847.658269,128410,0.031975,0.031975,0.0,,,0.031975,0.031975,0.031975,,,,,1,1,60,60,31.274431,0.0,0.0,1,Reconnaissance,Service_Scan
87244,1526351547.077715,e,tcp,192.168.100.149,63526,192.168.100.6,10215,2,120,RST,1526351547.07803,23641,0.000315,0.000315,0.0,,,0.000315,0.000315,0.000315,,,,,1,1,60,60,3174.603027,0.0,0.0,1,Reconnaissance,Service_Scan
34955609,1528095723.882712,e s,tcp,192.168.100.149,22384,192.168.100.3,80,2,308,REQ,1528095734.405467,99137,10.522755,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.095032,0.095032,0.0,1,DDoS/DoS,TCP
241718,1526880844.837504,e,tcp,192.168.100.147,59460,192.168.100.3,50074,2,120,RST,1526880844.853961,85010,0.016457,0.016457,0.0,,,0.016457,0.016457,0.016457,,,,,1,1,60,60,60.764412,0.0,0.0,1,Reconnaissance,Service_Scan
976569,1526949250.373574,e,tcp,192.168.100.150,49731,192.168.100.3,49409,2,120,RST,1526949250.415997,156976,0.042423,0.042423,0.0,,,0.042423,0.042423,0.042423,,,,,1,1,60,60,23.572119,0.0,0.0,1,Reconnaissance,Service_Scan
9093181,1528082805.585824,e g,tcp,192.168.100.147,18996.0,192.168.100.3,80.0,9,822,RST,1528082858.861599,101359,53.275776,0.145336,0.015442,,,0.436009,0.12833,0.165704,,,,,6,3,642,180,0.150162,0.093851,0.037541,1,DDoS/DoS,TCP
286941,1526880847.777567,e,tcp,192.168.100.150,56304,192.168.100.3,52296,2,120,RST,1526880847.796458,130233,0.018891,0.018891,0.0,,,0.018891,0.018891,0.018891,,,,,1,1,60,60,52.935261,0.0,0.0,1,Reconnaissance,Service_Scan
9510513,1528082881.690678,e g,tcp,192.168.100.147,13723.0,192.168.100.3,80.0,6,548,RST,1528082906.771001,256530,25.080322,0.11778,0.028742,,,0.235561,0.089039,0.146522,,,,,4,2,428,120,0.199359,0.119616,0.039872,1,DDoS/DoS,TCP
34931982,1528095723.235411,e s,tcp,192.168.100.147,27856,192.168.100.3,80,4,428,RST,1528095737.811106,75510,14.575695,2.335295,2.335295,,,4.670591,0.0,4.670591,,,,,3,1,368,60,0.205822,0.137215,0.0,1,DDoS/DoS,TCP
34977722,1528095724.638511,e,tcp,192.168.100.150,26141,192.168.100.3,80,3,274,RST,1528095724.810932,121250,0.172421,0.172421,0.0,,,0.172421,0.172421,0.172421,,,,,2,1,214,60,11.599516,5.799758,0.0,1,DDoS/DoS,TCP
433156,1526881058.588775,e,tcp,192.168.100.150,40399,192.168.100.3,30000,2,120,RST,1526881058.588902,276466,0.000127,0.000127,0.0,,,0.000127,0.000127,0.000127,,,,,1,1,60,60,7874.015137,0.0,0.0,1,Reconnaissance,Service_Scan
34860035,1528095721.807942,e g,tcp,192.168.100.147,4651.0,192.168.100.3,80,6,548,RST,1528095730.804632,3563,8.99669,0.085937,0.080534,,,0.171873,0.005403,0.16647,,,,,4,2,428,120,0.55576,0.333456,0.111152,1,DDoS/DoS,TCP
400573,1526880859.26927,e,tcp,192.168.100.149,57044,192.168.100.3,55255,2,120,RST,1526880859.279666,243866,0.010396,0.010396,0.0,,,0.010396,0.010396,0.010396,,,,,1,1,60,60,96.190842,0.0,0.0,1,Reconnaissance,Service_Scan
686190,1526898852.898648,e,tcp,192.168.100.149,40081,192.168.100.3,27580,2,120,RST,1526898852.945759,186874,0.047111,0.047111,0.0,,,0.047111,0.047111,0.047111,,,,,1,1,60,60,21.226465,0.0,0.0,1,Reconnaissance,Service_Scan
222947,1526880843.661693,e,tcp,192.168.100.147,59460,192.168.100.3,13935,2,120,RST,1526880843.684656,66239,0.022963,0.022963,0.0,,,0.022963,0.022963,0.022963,,,,,1,1,60,60,43.548317,0.0,0.0,1,Reconnaissance,Service_Scan
34917956,1528095722.915135,e s,tcp,192.168.100.150,12010,192.168.100.3,80,2,308,REQ,1528095734.680685,61484,11.76555,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.084994,0.084994,0.0,1,DDoS/DoS,TCP
9700897,1528082935.295351,e s,tcp,192.168.100.150,4975.0,192.168.100.6,80.0,4,522,RST,1528082973.330178,184750,38.034828,0.014527,0.020545,,,0.043582,0.0,0.043582,,,,,3,1,462,60,0.078875,0.052583,0.0,1,DDoS/DoS,TCP
1550468,1526877941.034861,e,udp,192.168.100.150,59133,8.8.8.8,53,2,172,CON,1526877941.042628,31712,0.007767,0.007767,0.0,,,0.007767,0.007767,0.007767,,,,,1,1,86,86,128.749847,0.0,0.0,0,Normal,Normal
1593069,1526894881.682619,e,udp,192.168.100.150,56267,8.8.8.8,53,2,227,CON,1526894881.690476,38351,0.007857,0.007857,0.0,,,0.007857,0.007857,0.007857,,,,,1,1,76,151,127.275032,0.0,0.0,0,Normal,Normal
34894473,1528095722.481957,e s,tcp,192.168.100.148,14803,192.168.100.3,80,2,308,REQ,1528095732.45066,38001,9.968703,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.100314,0.100314,0.0,1,DDoS/DoS,TCP
9286342,1528082860.79787,e s,tcp,192.168.100.148,32348.0,192.168.100.5,80.0,6,924,REQ,1528082918.504042,32359,57.706173,0.981583,1.963166,,,4.907916,0.0,4.907916,,,,,6,0,924,0,0.086646,0.086646,0.0,1,DDoS/DoS,TCP
34897114,1528095722.523351,e s,tcp,192.168.100.147,19321,192.168.100.3,80,2,308,REQ,1528095732.147926,40642,9.624575,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.103901,0.103901,0.0,1,DDoS/DoS,TCP
157129,1526880841.732044,e,tcp,192.168.100.148,40850,192.168.100.3,63865,2,120,RST,1526880841.732083,452,3.9e-05,3.9e-05,0.0,,,3.9e-05,3.9e-05,3.9e-05,,,,,1,1,60,60,25641.027344,0.0,0.0,1,Reconnaissance,Service_Scan
599679,1526898845.64344,e,tcp,192.168.100.149,40081,192.168.100.3,39404,2,120,RST,1526898845.677134,100361,0.033694,0.033694,0.0,,,0.033694,0.033694,0.033694,,,,,1,1,60,60,29.678875,0.0,0.0,1,Reconnaissance,Service_Scan
9431190,1528082870.978919,e s,tcp,192.168.100.150,46373.0,192.168.100.6,80.0,4,522,RST,1528082907.47809,177207,36.532726,0.011185,0.015818,,,0.033555,0.0,0.033555,,,,,3,1,462,60,0.082118,0.054796,0.0,1,DDoS/DoS,TCP
34844175,1528103191.591732,e,tcp,192.168.100.150,44760,192.168.100.7,80,10,2262,RST,1528103289.453561,8347,97.861832,3.6e-05,6.1e-05,,,0.000142,0.0,0.000142,,,,,6,4,866,1396,0.091966,0.051092,0.086524,1,DDoS/DoS,HTTP
728165,1526898857.644296,e,tcp,192.168.100.149,40081,192.168.100.3,50971,2,120,RST,1526898857.675529,228850,0.031233,0.031233,0.0,,,0.031233,0.031233,0.031233,,,,,1,1,60,60,32.017418,0.0,0.0,1,Reconnaissance,Service_Scan
1116810,1526957397.737077,e,udp,192.168.100.3,44243.0,205.251.193.2,53.0,2,366,CON,1526957397.982182,97,0.245105,0.245105,0.0,,,0.245105,0.245105,0.245105,,,,,1,1,98,268,4.079884,0.0,0.0,0,Normal,Normal
34880939,1528095722.2178,e,tcp,192.168.100.147,15223,192.168.100.3,80,4,428,RST,1528095731.695835,24467,9.478035,0.021404,0.021404,,,0.042809,0.0,0.042809,,,,,3,1,368,60,0.316521,0.211014,0.0,1,DDoS/DoS,TCP
34876250,1528095722.097526,e,tcp,192.168.100.147,12986,192.168.100.3,80,4,428,RST,1528095731.550875,19778,9.453349,0.010333,0.010333,,,0.020667,0.0,0.020667,,,,,3,1,368,60,0.317348,0.211565,0.0,1,DDoS/DoS,TCP
9530430,1528082922.277784,e s,tcp,192.168.100.148,2556.0,192.168.100.5,80.0,6,924,REQ,1528082974.78067,14283,52.502888,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,924,0,0.095233,0.095233,0.0,1,DDoS/DoS,TCP
553293,1526898842.52558,e,tcp,192.168.100.147,65233,192.168.100.3,48867,2,120,RST,1526898842.527347,53975,0.001767,0.001767,0.0,,,0.001767,0.001767,0.001767,,,,,1,1,60,60,565.930969,0.0,0.0,1,Reconnaissance,Service_Scan
800049,1526906952.12246,e,tcp,192.168.100.46,80,192.168.100.5,80,37968,35341707,CON,1526908678.291562,2,1726.169067,4.943018,0.266367,,,1710.284424,0.0,4.999998,,,,,37968,0,35341707,0,21.994949,21.994949,0.0,0,Normal,Normal
4400936,1528081811.165361,e,arp,192.168.100.1,,192.168.100.150,,2,120,CON,1528081811.331284,181495,0.165923,0.165923,0.0,,,0.165923,0.165923,0.165923,,,,,1,1,60,60,6.026892,0.0,0.0,0,Normal,Normal
34858213,1528095721.781724,e g,tcp,192.168.100.147,2882.0,192.168.100.3,80,6,548,RST,1528095730.755302,1741,8.973578,0.11946,0.115412,,,0.23892,0.004048,0.234872,,,,,4,2,428,120,0.557191,0.334315,0.111438,1,DDoS/DoS,TCP
1646214,1526896790.545501,e,udp,192.168.100.7,53599,192.168.159.152,53,2,176,INT,1526896795.593386,36378,5.047885,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198103,0.198103,0.0,0,Normal,Normal
34867500,1528095721.912944,e g,tcp,192.168.100.147,8695.0,192.168.100.3,80,6,548,RST,1528095731.284043,11028,9.371099,0.100133,0.085519,,,0.200265,0.014614,0.185651,,,,,4,2,428,120,0.533555,0.320133,0.106711,1,DDoS/DoS,TCP
1499113,1526876681.313376,e,udp,192.168.100.7,55867,192.168.159.152,53,2,176,INT,1526876686.355153,33265,5.041777,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198343,0.198343,0.0,0,Normal,Normal
517040,1526898841.445473,e,tcp,192.168.100.147,65233.0,192.168.100.3,29904.0,2,120,RST,1526898841.445796,17722,0.000323,0.000323,0.0,,,0.000323,0.000323,0.000323,,,,,1,1,60,60,3095.975342,0.0,0.0,1,Reconnaissance,Service_Scan
9300986,1528082861.602682,e s,tcp,192.168.100.150,15686.0,192.168.100.6,80.0,4,616,REQ,1528082917.969487,47003,56.366806,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.053223,0.053223,0.0,1,DDoS/DoS,TCP
535743,1526898842.009612,e,tcp,192.168.100.149,40081.0,192.168.100.3,59842.0,2,120,RST,1526898842.010469,36425,0.000857,0.000857,0.0,,,0.000857,0.000857,0.000857,,,,,1,1,60,60,1166.861084,0.0,0.0,1,Reconnaissance,Service_Scan
962334,1526949249.121665,e,tcp,192.168.100.147,47422,192.168.100.3,17772,2,120,RST,1526949249.166631,142741,0.044966,0.044966,0.0,,,0.044966,0.044966,0.044966,,,,,1,1,60,60,22.239025,0.0,0.0,1,Reconnaissance,Service_Scan
1517885,1526877103.337522,e,udp,192.168.100.7,33497,192.168.159.152,53,2,176,INT,1526877108.382136,52267,5.044614,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198231,0.198231,0.0,0,Normal,Normal
1756900,1526980681.308038,e,udp,192.168.100.7,58596,192.168.159.152,53,2,172,INT,1526980686.349371,19854,5.041333,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.19836,0.19836,0.0,0,Normal,Normal
